#1
double PVProduction( 35041, 2 ) # Time [s]; PVout [kW]
6976800;0.593
6977700;0.128
6978600;0
6979500;0
6980400;0
6981300;0
6982200;0
6983100;0
6984000;0
6984900;0
6985800;0
6986700;0
6987600;0
6988500;0
6989400;0
6990300;0
6991200;0
6992100;0
6993000;0
6993900;0
6994800;0
6995700;0
6996600;0
6997500;0
6998400;0
6999300;0
7000200;0
7001100;0
7002000;0
7002900;0
7003800;0
7004700;0
7005600;0
7006500;0
7007400;0
7008300;0
7009200;0
7010100;0
7011000;0
7011900;0
7012800;0
7013700;0
7014600;0
7015500;0
7016400;0
7017300;0
7018200;0
7019100;0
7020000;0
7020900;0
7021800;0.473
7022700;1.478
7023600;2.603
7024500;3.345
7025400;4.29
7026300;6.51
7027200;7.178
7028100;8.625
7029000;8.58
7029900;10.208
7030800;10.403
7031700;13.365
7032600;15.938
7033500;17.633
7034400;19.095
7035300;20.22
7036200;21.315
7037100;22.448
7038000;23.438
7038900;24.248
7039800;24.84
7040700;25.395
7041600;25.845
7042500;26.04
7043400;26.168
7044300;26.093
7045200;26.138
7046100;25.928
7047000;25.695
7047900;25.028
7048800;24.608
7049700;23.963
7050600;23.273
7051500;22.403
7052400;21.383
7053300;20.28
7054200;19.073
7055100;17.708
7056000;15.975
7056900;14.115
7057800;12.203
7058700;10.208
7059600;7.748
7060500;4.973
7061400;2.903
7062300;1.703
7063200;0.608
7064100;0.12
7065000;0
7065900;0
7066800;0
7067700;0
7068600;0
7069500;0
7070400;0
7071300;0
7072200;0
7073100;0
7074000;0
7074900;0
7075800;0
7076700;0
7077600;0
7078500;0
7079400;0
7080300;0
7081200;0
7082100;0
7083000;0
7083900;0
7084800;0
7085700;0
7086600;0
7087500;0
7088400;0
7089300;0
7090200;0
7091100;0
7092000;0
7092900;0
7093800;0
7094700;0
7095600;0
7096500;0
7097400;0
7098300;0
7099200;0
7100100;0
7101000;0
7101900;0
7102800;0
7103700;0
7104600;0
7105500;0
7106400;0
7107300;0.233
7108200;0.69
7109100;1.223
7110000;1.898
7110900;2.753
7111800;3.69
7112700;4.71
7113600;6.098
7114500;7.568
7115400;9.75
7116300;7.875
7117200;9.39
7118100;8.903
7119000;10.628
7119900;12.848
7120800;16.223
7121700;19.988
7122600;21.158
7123500;12.99
7124400;20.468
7125300;21.975
7126200;13.013
7127100;24.833
7128000;19.02
7128900;22.905
7129800;26.873
7130700;25.485
7131600;18.923
7132500;15.105
7133400;14.768
7134300;11.873
7135200;10.823
7136100;11.438
7137000;19.553
7137900;14.273
7138800;21.03
7139700;16.133
7140600;23.063
7141500;18.788
7142400;16.523
7143300;14.663
7144200;8.303
7145100;9.503
7146000;4.815
7146900;3.203
7147800;2.993
7148700;1.523
7149600;0.878
7150500;0.21
7151400;0
7152300;0
7153200;0
7154100;0
7155000;0
7155900;0
7156800;0
7157700;0
7158600;0
7159500;0
7160400;0
7161300;0
7162200;0
7163100;0
7164000;0
7164900;0
7165800;0
7166700;0
7167600;0
7168500;0
7169400;0
7170300;0
7171200;0
7172100;0
7173000;0
7173900;0
7174800;0
7175700;0
7176600;0
7177500;0
7178400;0
7179300;0
7180200;0
7181100;0
7182000;0
7182900;0
7183800;0
7184700;0
7185600;0
7186500;0
7187400;0
7188300;0
7189200;0
7190100;0
7191000;0
7191900;0
7192800;0
7193700;0.248
7194600;0.81
7195500;1.598
7196400;2.408
7197300;3.158
7198200;4.035
7199100;4.898
7200000;6.045
7200900;8.49
7201800;8.94
7202700;9.69
7203600;11.678
7204500;12.923
7205400;12.39
7206300;13.56
7207200;12.473
7208100;14.873
7209000;15.368
7209900;16.665
7210800;16.305
7211700;14.753
7212600;13.928
7213500;12.518
7214400;11.97
7215300;10.418
7216200;8.543
7217100;7.853
7218000;8.633
7218900;7.328
7219800;5.85
7220700;5.738
7221600;5.423
7222500;4.905
7223400;4.575
7224300;4.028
7225200;4.065
7226100;4.583
7227000;3.833
7227900;3.51
7228800;2.685
7229700;2.273
7230600;1.755
7231500;1.515
7232400;1.425
7233300;1.005
7234200;0.585
7235100;0.255
7236000;0.075
7236900;0
7237800;0
7238700;0
7239600;0
7240500;0
7241400;0
7242300;0
7243200;0
7244100;0
7245000;0
7245900;0
7246800;0
7247700;0
7248600;0
7249500;0
7250400;0
7251300;0
7252200;0
7253100;0
7254000;0
7254900;0
7255800;0
7256700;0
7257600;0
7258500;0
7259400;0
7260300;0
7261200;0
7262100;0
7263000;0
7263900;0
7264800;0
7265700;0
7266600;0
7267500;0
7268400;0
7269300;0
7270200;0
7271100;0
7272000;0
7272900;0
7273800;0
7274700;0
7275600;0
7276500;0
7277400;0
7278300;0
7279200;0
7280100;0
7281000;0
7281900;0
7282800;0
7283700;0
7284600;0.128
7285500;0.353
7286400;0.773
7287300;1.613
7288200;2.025
7289100;1.815
7290000;1.973
7290900;3.57
7291800;7.08
7292700;8.355
7293600;7.395
7294500;6.225
7295400;8.333
7296300;8.745
7297200;10.08
7298100;8.61
7299000;6.21
7299900;6.128
7300800;8.888
7301700;13.928
7302600;14.895
7303500;14.768
7304400;9.78
7305300;7.568
7306200;4.035
7307100;4.485
7308000;3.825
7308900;5.228
7309800;6.975
7310700;6.735
7311600;5.243
7312500;6.18
7313400;5.64
7314300;4.155
7315200;3.428
7316100;2.423
7317000;1.643
7317900;1.133
7318800;0.773
7319700;0.398
7320600;0.225
7321500;0.015
7322400;0
7323300;0
7324200;0
7325100;0
7326000;0
7326900;0
7327800;0
7328700;0
7329600;0
7330500;0
7331400;0
7332300;0
7333200;0
7334100;0
7335000;0
7335900;0
7336800;0
7337700;0
7338600;0
7339500;0
7340400;0
7341300;0
7342200;0
7343100;0
7344000;0
7344900;0
7345800;0
7346700;0
7347600;0
7348500;0
7349400;0
7350300;0
7351200;0
7352100;0
7353000;0
7353900;0
7354800;0
7355700;0
7356600;0
7357500;0
7358400;0
7359300;0
7360200;0
7361100;0
7362000;0
7362900;0
7363800;0
7364700;0
7365600;0
7366500;0.015
7367400;0.36
7368300;0.615
7369200;1.455
7370100;2.46
7371000;2.438
7371900;2.273
7372800;2.73
7373700;1.905
7374600;2.408
7375500;6.968
7376400;9.585
7377300;7.08
7378200;4.935
7379100;6.803
7380000;8.025
7380900;8.955
7381800;8.835
7382700;7.658
7383600;8.573
7384500;18.42
7385400;20.31
7386300;14.078
7387200;27.765
7388100;27
7389000;25.17
7389900;21.975
7390800;25.208
7391700;20.835
7392600;15.135
7393500;9.773
7394400;9.18
7395300;16.95
7396200;10.643
7397100;9.345
7398000;18.863
7398900;7.298
7399800;3.818
7400700;3.21
7401600;3.743
7402500;3.06
7403400;2.588
7404300;1.995
7405200;1.26
7406100;0.825
7407000;1.05
7407900;0.668
7408800;0.218
7409700;0
7410600;0
7411500;0
7412400;0
7413300;0
7414200;0
7415100;0
7416000;0
7416900;0
7417800;0
7418700;0
7419600;0
7420500;0
7421400;0
7422300;0
7423200;0
7424100;0
7425000;0
7425900;0
7426800;0
7427700;0
7428600;0
7429500;0
7430400;0
7431300;0
7432200;0
7433100;0
7434000;0
7434900;0
7435800;0
7436700;0
7437600;0
7438500;0
7439400;0
7440300;0
7441200;0
7442100;0
7443000;0
7443900;0
7444800;0
7445700;0
7446600;0
7447500;0
7448400;0
7449300;0
7450200;0
7451100;0
7452000;0.03
7452900;0.503
7453800;1.2
7454700;2.58
7455600;3.36
7456500;3.525
7457400;5.108
7458300;5.46
7459200;6.998
7460100;8.73
7461000;10.545
7461900;12.758
7462800;14.678
7463700;16.163
7464600;17.933
7465500;19.23
7466400;20.61
7467300;21.713
7468200;22.673
7469100;23.76
7470000;24.758
7470900;25.545
7471800;26.115
7472700;26.603
7473600;27.218
7474500;27.495
7475400;27.375
7476300;27.353
7477200;27.345
7478100;27.323
7479000;26.903
7479900;26.573
7480800;26.205
7481700;25.545
7482600;24.78
7483500;24
7484400;23.145
7485300;22.088
7486200;20.948
7487100;19.553
7488000;18.008
7488900;16.11
7489800;14.01
7490700;12.143
7491600;10.035
7492500;7.5
7493400;4.17
7494300;2.34
7495200;0.87
7496100;0.21
7497000;0.015
7497900;0
7498800;0
7499700;0
7500600;0
7501500;0
7502400;0
7503300;0
7504200;0
7505100;0
7506000;0
7506900;0
7507800;0
7508700;0
7509600;0
7510500;0
7511400;0
7512300;0
7513200;0
7514100;0
7515000;0
7515900;0
7516800;0
7517700;0
7518600;0
7519500;0
7520400;0
7521300;0
7522200;0
7523100;0
7524000;0
7524900;0
7525800;0
7526700;0
7527600;0
7528500;0
7529400;0
7530300;0
7531200;0
7532100;0
7533000;0
7533900;0
7534800;0
7535700;0
7536600;0
7537500;0
7538400;0.338
7539300;0.75
7540200;0.758
7541100;0.87
7542000;1.59
7542900;1.958
7543800;2.828
7544700;5.52
7545600;7.08
7546500;10.44
7547400;9.458
7548300;13.32
7549200;8.948
7550100;8.678
7551000;5.88
7551900;6.405
7552800;6.945
7553700;8.228
7554600;8.64
7555500;9.143
7556400;13.275
7557300;20.933
7558200;21.548
7559100;15.18
7560000;18.023
7560900;19.448
7561800;26.835
7562700;15.338
7563600;9.428
7564500;5.648
7565400;3.743
7566300;3.023
7567200;3.233
7568100;3.675
7569000;3.645
7569900;3.345
7570800;3.683
7571700;3.893
7572600;3.683
7573500;3.66
7574400;3.675
7575300;4.68
7576200;4.32
7577100;2.408
7578000;1.583
7578900;0.9
7579800;0.683
7580700;0.435
7581600;0.15
7582500;0
7583400;0
7584300;0
7585200;0
7586100;0
7587000;0
7587900;0
7588800;0
7589700;0
7590600;0
7591500;0
7592400;0
7593300;0
7594200;0
7595100;0
7596000;0
7596900;0
7597800;0
7598700;0
7599600;0
7600500;0
7601400;0
7602300;0
7603200;0
7604100;0
7605000;0
7605900;0
7606800;0
7607700;0
7608600;0
7609500;0
7610400;0
7611300;0
7612200;0
7613100;0
7614000;0
7614900;0
7615800;0
7616700;0
7617600;0
7618500;0
7619400;0
7620300;0
7621200;0
7622100;0
7623000;0
7623900;0
7624800;0
7625700;0
7626600;0.203
7627500;0.51
7628400;0.795
7629300;1.125
7630200;1.515
7631100;2.4
7632000;2.423
7632900;2.948
7633800;3.923
7634700;5.303
7635600;5.978
7636500;6.585
7637400;6.855
7638300;6.818
7639200;6.24
7640100;6.495
7641000;3.705
7641900;3.743
7642800;9.188
7643700;7.47
7644600;10.943
7645500;9.225
7646400;5.97
7647300;5.22
7648200;5.16
7649100;2.145
7650000;2.123
7650900;3.008
7651800;1.748
7652700;5.91
7653600;3.21
7654500;3.203
7655400;2.108
7656300;1.793
7657200;1.56
7658100;1.673
7659000;2.4
7659900;3.315
7660800;2.528
7661700;1.65
7662600;1.185
7663500;1.088
7664400;1.163
7665300;1.305
7666200;0.57
7667100;0.18
7668000;0.06
7668900;0
7669800;0
7670700;0
7671600;0
7672500;0
7673400;0
7674300;0
7675200;0
7676100;0
7677000;0
7677900;0
7678800;0
7679700;0
7680600;0
7681500;0
7682400;0
7683300;0
7684200;0
7685100;0
7686000;0
7686900;0
7687800;0
7688700;0
7689600;0
7690500;0
7691400;0
7692300;0
7693200;0
7694100;0
7695000;0
7695900;0
7696800;0
7697700;0
7698600;0
7699500;0
7700400;0
7701300;0
7702200;0
7703100;0
7704000;0
7704900;0
7705800;0
7706700;0
7707600;0
7708500;0
7709400;0
7710300;0
7711200;0.113
7712100;0.488
7713000;1.2
7713900;2.483
7714800;3.203
7715700;4.29
7716600;6.023
7717500;6.885
7718400;8.475
7719300;10.778
7720200;12.03
7721100;13.853
7722000;11.64
7722900;14.198
7723800;18.12
7724700;19.32
7725600;21
7726500;22.575
7727400;23.858
7728300;25.38
7729200;23.858
7730100;26.985
7731000;28.823
7731900;30.293
7732800;29.145
7733700;19.71
7734600;14.318
7735500;10.83
7736400;10.725
7737300;12.99
7738200;10.838
7739100;15.323
7740000;16.088
7740900;10.59
7741800;14.415
7742700;21.128
7743600;17.715
7744500;15.735
7745400;9.998
7746300;16.74
7747200;17.235
7748100;8.363
7749000;5.648
7749900;2.513
7750800;2.415
7751700;1.5
7752600;0.33
7753500;0.015
7754400;0.143
7755300;0.24
7756200;0
7757100;0
7758000;0
7758900;0
7759800;0
7760700;0
7761600;0
7762500;0
7763400;0
7764300;0
7765200;0
7766100;0
7767000;0
7767900;0
7768800;0
7769700;0
7770600;0
7771500;0
7772400;0
7773300;0
7774200;0
7775100;0
7776000;0
7776900;0
7777800;0
7778700;0
7779600;0
7780500;0
7781400;0
7782300;0
7783200;0
7784100;0
7785000;0
7785900;0
7786800;0
7787700;0
7788600;0
7789500;0
7790400;0
7791300;0
7792200;0
7793100;0
7794000;0
7794900;0
7795800;0
7796700;0
7797600;0
7798500;0
7799400;0.015
7800300;0.435
7801200;1.935
7802100;1.575
7803000;1.575
7803900;2.325
7804800;1.245
7805700;3.158
7806600;3.608
7807500;3.353
7808400;2.633
7809300;1.905
7810200;1.553
7811100;3.03
7812000;3.045
7812900;4.163
7813800;5.445
7814700;6.233
7815600;7.2
7816500;8.04
7817400;11.573
7818300;17.378
7819200;19.853
7820100;11.483
7821000;9.93
7821900;10.898
7822800;18.51
7823700;25.328
7824600;26.273
7825500;11.528
7826400;6.593
7827300;4.673
7828200;4.935
7829100;2.535
7830000;6.593
7830900;14.04
7831800;4.095
7832700;4.088
7833600;3.503
7834500;2.07
7835400;2.003
7836300;1.59
7837200;1.103
7838100;0.758
7839000;0.668
7839900;0.848
7840800;0.585
7841700;0.068
7842600;0
7843500;0
7844400;0
7845300;0
7846200;0
7847100;0
7848000;0
7848900;0
7849800;0
7850700;0
7851600;0
7852500;0
7853400;0
7854300;0
7855200;0
7856100;0
7857000;0
7857900;0
7858800;0
7859700;0
7860600;0
7861500;0
7862400;0
7863300;0
7864200;0
7865100;0
7866000;0
7866900;0
7867800;0
7868700;0
7869600;0
7870500;0
7871400;0
7872300;0
7873200;0
7874100;0
7875000;0
7875900;0
7876800;0
7877700;0
7878600;0
7879500;0
7880400;0
7881300;0
7882200;0
7883100;0.015
7884000;0.345
7884900;0.743
7885800;0.735
7886700;1.148
7887600;1.823
7888500;2.318
7889400;2.52
7890300;2.715
7891200;2.018
7892100;1.598
7893000;1.44
7893900;1.5
7894800;1.365
7895700;1.395
7896600;1.283
7897500;1.455
7898400;1.44
7899300;1.538
7900200;1.89
7901100;2.28
7902000;2.325
7902900;2.738
7903800;3.18
7904700;2.558
7905600;2.648
7906500;2.768
7907400;2.213
7908300;1.913
7909200;1.823
7910100;1.425
7911000;1.478
7911900;1.725
7912800;1.823
7913700;1.8
7914600;2.078
7915500;2.025
7916400;2.033
7917300;1.928
7918200;1.448
7919100;1.343
7920000;1.125
7920900;0.99
7921800;0.795
7922700;0.923
7923600;0.638
7924500;0.255
7925400;0.173
7926300;0.203
7927200;0.068
7928100;0
7929000;0
7929900;0
7930800;0
7931700;0
7932600;0
7933500;0
7934400;0
7935300;0
7936200;0
7937100;0
7938000;0
7938900;0
7939800;0
7940700;0
7941600;0
7942500;0
7943400;0
7944300;0
7945200;0
7946100;0
7947000;0
7947900;0
7948800;0
7949700;0
7950600;0
7951500;0
7952400;0
7953300;0
7954200;0
7955100;0
7956000;0
7956900;0
7957800;0
7958700;0
7959600;0
7960500;0
7961400;0
7962300;0
7963200;0
7964100;0
7965000;0
7965900;0
7966800;0
7967700;0
7968600;0
7969500;0
7970400;0.12
7971300;0.57
7972200;1.245
7973100;1.823
7974000;2.483
7974900;3.315
7975800;4.02
7976700;3.645
7977600;5.22
7978500;7.785
7979400;14.063
7980300;18.525
7981200;21.705
7982100;22.673
7983000;23.31
7983900;23.385
7984800;24.66
7985700;24.773
7986600;25.395
7987500;26.175
7988400;26.603
7989300;27.383
7990200;28.148
7991100;28.53
7992000;28.913
7992900;28.98
7993800;29.213
7994700;29.333
7995600;29.52
7996500;29.123
7997400;28.958
7998300;28.14
7999200;27.188
8000100;26.595
8001000;26.565
8001900;25.658
8002800;24.653
8003700;23.513
8004600;22.013
8005500;19.853
8006400;17.88
8007300;14.138
8008200;9.48
8009100;7.575
8010000;6.93
8010900;5.153
8011800;3.398
8012700;2.25
8013600;1.035
8014500;0.39
8015400;0.03
8016300;0
8017200;0
8018100;0
8019000;0
8019900;0
8020800;0
8021700;0
8022600;0
8023500;0
8024400;0
8025300;0
8026200;0
8027100;0
8028000;0
8028900;0
8029800;0
8030700;0
8031600;0
8032500;0
8033400;0
8034300;0
8035200;0
8036100;0
8037000;0
8037900;0
8038800;0
8039700;0
8040600;0
8041500;0
8042400;0
8043300;0
8044200;0
8045100;0
8046000;0
8046900;0
8047800;0
8048700;0
8049600;0
8050500;0
8051400;0
8052300;0
8053200;0
8054100;0
8055000;0
8055900;0
8056800;0.015
8057700;0.308
8058600;0.773
8059500;0.953
8060400;1.545
8061300;2.19
8062200;2.7
8063100;3.953
8064000;4.35
8064900;5.13
8065800;6.173
8066700;6.465
8067600;8.52
8068500;7.448
8069400;7.553
8070300;8.355
8071200;9.653
8072100;8.048
8073000;8.97
8073900;8.783
8074800;8.805
8075700;8.618
8076600;7.913
8077500;7.703
8078400;8.153
8079300;6.803
8080200;7.583
8081100;8.288
8082000;9.818
8082900;10.65
8083800;11.963
8084700;11.213
8085600;10.59
8086500;10.425
8087400;10.073
8088300;11.108
8089200;9.173
8090100;8.558
8091000;7.155
8091900;6.653
8092800;6.825
8093700;5.835
8094600;3.84
8095500;3.345
8096400;2.258
8097300;1.553
8098200;1.02
8099100;0.728
8100000;0.608
8100900;0.323
8101800;0.045
8102700;0
8103600;0
8104500;0
8105400;0
8106300;0
8107200;0
8108100;0
8109000;0
8109900;0
8110800;0
8111700;0
8112600;0
8113500;0
8114400;0
8115300;0
8116200;0
8117100;0
8118000;0
8118900;0
8119800;0
8120700;0
8121600;0
8122500;0
8123400;0
8124300;0
8125200;0
8126100;0
8127000;0
8127900;0
8128800;0
8129700;0
8130600;0
8131500;0
8132400;0
8133300;0
8134200;0
8135100;0
8136000;0
8136900;0
8137800;0
8138700;0
8139600;0
8140500;0
8141400;0
8142300;0
8143200;0.188
8144100;0.57
8145000;0.96
8145900;1.155
8146800;1.215
8147700;1.965
8148600;4.133
8149500;6.533
8150400;6.015
8151300;7.223
8152200;10.995
8153100;11.295
8154000;9.21
8154900;13.238
8155800;15.548
8156700;13.185
8157600;13.733
8158500;19.553
8159400;24.443
8160300;30.533
8161200;25.328
8162100;33.788
8163000;24.848
8163900;25.89
8164800;14.603
8165700;11.805
8166600;13.05
8167500;13.005
8168400;10.178
8169300;15.203
8170200;24.488
8171100;27.735
8172000;20.273
8172900;2.543
8173800;2.888
8174700;7.643
8175600;9.225
8176500;5.378
8177400;15.563
8178300;11.633
8179200;3.368
8180100;2.775
8181000;5.01
8181900;5.798
8182800;4.8
8183700;6.225
8184600;1.815
8185500;1.755
8186400;0.84
8187300;0.45
8188200;0.045
8189100;0
8190000;0
8190900;0
8191800;0
8192700;0
8193600;0
8194500;0
8195400;0
8196300;0
8197200;0
8198100;0
8199000;0
8199900;0
8200800;0
8201700;0
8202600;0
8203500;0
8204400;0
8205300;0
8206200;0
8207100;0
8208000;0
8208900;0
8209800;0
8210700;0
8211600;0
8212500;0
8213400;0
8214300;0
8215200;0
8216100;0
8217000;0
8217900;0
8218800;0
8219700;0
8220600;0
8221500;0
8222400;0
8223300;0
8224200;0
8225100;0
8226000;0
8226900;0
8227800;0
8228700;0
8229600;0.03
8230500;0.353
8231400;0.608
8232300;0.803
8233200;1.155
8234100;1.725
8235000;2.715
8235900;5.055
8236800;6.338
8237700;6.435
8238600;7.838
8239500;7.53
8240400;8.865
8241300;8.123
8242200;7.065
8243100;8.07
8244000;9.863
8244900;11.213
8245800;14.835
8246700;16.538
8247600;13.103
8248500;12.533
8249400;16.26
8250300;21.75
8251200;17.723
8252100;19.748
8253000;15.555
8253900;13.305
8254800;16.613
8255700;11.573
8256600;12.908
8257500;9.33
8258400;7.275
8259300;4.83
8260200;5.925
8261100;9.023
8262000;7.14
8262900;6.81
8263800;1.898
8264700;1.643
8265600;1.163
8266500;0.308
8267400;0.135
8268300;0.045
8269200;0
8270100;0
8271000;0
8271900;0
8272800;0
8273700;0
8274600;0
8275500;0
8276400;0
8277300;0
8278200;0
8279100;0
8280000;0
8280900;0
8281800;0
8282700;0
8283600;0
8284500;0
8285400;0
8286300;0
8287200;0
8288100;0
8289000;0
8289900;0
8290800;0
8291700;0
8292600;0
8293500;0
8294400;0
8295300;0
8296200;0
8297100;0
8298000;0
8298900;0
8299800;0
8300700;0
8301600;0
8302500;0
8303400;0
8304300;0
8305200;0
8306100;0
8307000;0
8307900;0
8308800;0
8309700;0
8310600;0
8311500;0
8312400;0
8313300;0
8314200;0
8315100;0
8316000;0
8316900;0
8317800;0
8318700;0
8319600;0
8320500;0
8321400;0
8322300;0
8323200;0
8324100;0
8325000;0
8325900;0
8326800;0
8327700;0
8328600;0.03
8329500;0
8330400;0
8331300;0.075
8332200;0.128
8333100;0.21
8334000;0.255
8334900;0.315
8335800;0.398
8336700;0.54
8337600;0.75
8338500;0.975
8339400;1.328
8340300;1.665
8341200;1.98
8342100;2.273
8343000;2.745
8343900;3.203
8344800;3.548
8345700;3.87
8346600;4.253
8347500;4.605
8348400;4.8
8349300;4.928
8350200;5.01
8351100;5.265
8352000;5.873
8352900;6.81
8353800;7.62
8354700;7.395
8355600;6.54
8356500;5.618
8357400;4.035
8358300;1.815
8359200;0.608
8360100;0.308
8361000;0.143
8361900;0
8362800;0
8363700;0
8364600;0
8365500;0
8366400;0
8367300;0
8368200;0
8369100;0
8370000;0
8370900;0
8371800;0
8372700;0
8373600;0
8374500;0
8375400;0
8376300;0
8377200;0
8378100;0
8379000;0
8379900;0
8380800;0
8381700;0
8382600;0
8383500;0
8384400;0
8385300;0
8386200;0
8387100;0
8388000;0
8388900;0
8389800;0
8390700;0
8391600;0
8392500;0
8393400;0
8394300;0
8395200;0
8396100;0
8397000;0
8397900;0
8398800;0
8399700;0
8400600;0
8401500;0.098
8402400;0.495
8403300;0.84
8404200;1.545
8405100;2.228
8406000;3.188
8406900;3.645
8407800;3.975
8408700;4.778
8409600;6.188
8410500;8.348
8411400;9.728
8412300;11.288
8413200;12.735
8414100;14.228
8415000;15.705
8415900;17.385
8416800;19.103
8417700;20.798
8418600;22.283
8419500;23.768
8420400;24.923
8421300;25.425
8422200;26.753
8423100;27.518
8424000;28.283
8424900;28.68
8425800;29.333
8426700;29.475
8427600;29.438
8428500;29.145
8429400;28.763
8430300;28.395
8431200;27.968
8432100;25.913
8433000;24.165
8433900;27.398
8434800;26.873
8435700;23.685
8436600;22.433
8437500;21.075
8438400;19.56
8439300;17.94
8440200;16.268
8441100;14.13
8442000;11.88
8442900;9.945
8443800;7.74
8444700;4.485
8445600;1.365
8446500;0.503
8447400;0.248
8448300;0.03
8449200;0
8450100;0
8451000;0
8451900;0
8452800;0
8453700;0
8454600;0
8455500;0
8456400;0
8457300;0
8458200;0
8459100;0
8460000;0
8460900;0
8461800;0
8462700;0
8463600;0
8464500;0
8465400;0
8466300;0
8467200;0
8468100;0
8469000;0
8469900;0
8470800;0
8471700;0
8472600;0
8473500;0
8474400;0
8475300;0
8476200;0
8477100;0
8478000;0
8478900;0
8479800;0
8480700;0
8481600;0
8482500;0
8483400;0
8484300;0
8485200;0
8486100;0
8487000;0
8487900;0.278
8488800;0.645
8489700;1.088
8490600;1.635
8491500;2.483
8492400;3.323
8493300;4.763
8494200;6.053
8495100;7.53
8496000;9.428
8496900;11.055
8497800;13.103
8498700;14.88
8499600;15.683
8500500;18.165
8501400;19.77
8502300;21.33
8503200;22.635
8504100;23.73
8505000;24.623
8505900;25.448
8506800;26.318
8507700;26.693
8508600;27.323
8509500;27.698
8510400;28.028
8511300;28.043
8512200;27.818
8513100;27.405
8514000;28.583
8514900;26.58
8515800;25.575
8516700;24.983
8517600;25.883
8518500;27.068
8519400;23.175
8520300;24.398
8521200;22.8
8522100;20.468
8523000;21.278
8523900;20.355
8524800;18.563
8525700;17.49
8526600;15.698
8527500;13.628
8528400;11.385
8529300;9.36
8530200;7.515
8531100;4.56
8532000;1.65
8532900;0.75
8533800;0.42
8534700;0.06
8535600;0
8536500;0
8537400;0
8538300;0
